Title,Location,Company,Salary,Sponsored,Description
Online Trainer-Data Science,"Jaipur, Rajasthan",Parshi Emerging Technologies Pvt Ltd,None,Organic,"Urgent Requirement for Full-Time and Part Time Trainers across all India module including: Python, R , Machine learning, Data Science
Location: Multiple location in India/ Online
Experience: 2-8+Years of relevant
Job Types: Full-time, Part-time, Contract
Salary: ₹15,000.00 - ₹100,000.00 per month
Experience:
work: 1 year (Required)
total work: 1 year (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
Yes"
Data Science Online Trainer,India,Prognoz,None,Organic,"Job Id : PTPL/HR/8
Anywhere in India
1+ year experience in Data Science. Must have worked on minimum 2 Data Science Projects and must have at least 50 hours experience in online training on Data Science topics."
Data Science Internship,"Bengaluru, Karnataka",OTO Capital,"₹12,000 a month",Organic,"About the company:
In the recent years - consumers have changed and love to upgrade faster. They shift from one city to another for better career options, value access over ownership and perceive ownership as an additional responsibility of care and maintenance. Hence, there is a big need of providing him/her a hassle-free option to own (cars, bikes, etc.) without much commitment. OTO envisions the concept of 'Own Together' enabling ownership (starting with cars) in a new way of financing with flexible usage terms. With OTO, consumers pay for a car with up to 25% low, all-in, month-to-month payment. We aim to redefine the $40 Billion+ market of Car Ownership in India at first. We have already partnered with 100+ showrooms & corporates to provide this offering to the car purchasers at a point of sales.
About the internship/job:
Selected intern's day-to-day responsibilities include: 1. â€¢ Work with the data science team and contribute to the ongoing project 2. â€¢ Research about different techniques that can be used to achieve the goal of the project 3. â€¢ Practically understand the problem statement and Implement the research done to develop custom data models and algorithms 4. â€¢ Extract, Harmonize, clean, and merge data from different data sources for further use 5. â€¢ Build machine learning solutions to drive optimization and improvement in product and business strategies 6. â€¢ Develop processes and tools to monitor and analyze model performance and data accuracy
Who can apply:
Only those students or freshers can apply who:
are available for full time (in-office) internship
have relevant skills and interests
can start the internship between 13th Aug'20 and 17th Sep'20
are available for duration of 4 months
have already graduated or are currently in any year of study
Females willing to start/restart their career may also apply
Other requirements:
â€¢ Some experience working with large data i.e. mining, cleaning, manipulating data sets, and building statistical models â€¢ Research-oriented mind-set â€¢ Strong problem-solving skills with a drive to learn and master new technologies and techniques â€¢ Knowledge about statistical computer languages (Python, R, SQL, etc.) to draw insights from large data sets â€¢ Knowledge of machine learning and statistical techniques (OCR, clustering, decision tree learning, artificial neural networks, regression, statistical tests, etc.) and their real-world advantages/drawbacks â€¢ Knowledge about automobile and finance industry will be an extra advantage
Number of internships/jobs available: 2
Categories: Data Science"
Data Scientist,"Bengaluru, Karnataka",Netradyne,None,Organic,"Role and Responsibilities
You will perform analyses, build models, and design/conduct experiments to improve road safety and reduce accidents. You will
Design, develop and evaluate statistical and predictive models to understand driving risk.
Build models and design product features to improve scores, compliance and other key metrics.
Conduct statistical experiments and data-driven metrics to guide product features.
Perform data wrangling tasks such as acquiring, cleaning, structuring and enriching data.
Communicate and present findings in a clear and intuitive manner.
Build story-telling dashboards.
Requirements:
B. Tech, M. Tech or PhD in computer science, electrical engineering, statistics, math or a related area.
Good hands-on experience of coding – Python (required), R, etc.
Experience working with databases – Postgres, MongoDB, etc.
Strong knowledge of statistics, probability, and estimation theory.
Experience with deriving useful insights from large and complex datasets.
Experience with data visualization and storytelling.
Strong ability to communicate highly technical results to a diverse audience.
Ability to develop quick proof of concept solutions in a fast-paced startup environment.
Flexible and can-do approach. Ability to adjust to changing priorities.
Desired Skills:
Experience with predictive analytics is a plus.
Experience with data visualization tools like Tableau, Plotly-Dash is a plus.
Experience with designing and conducing successful statistical experiments is a plus."
Data Science Developer,"Bengaluru, Karnataka",Mphasis,None,Organic,"Implement techniques for Predictive analysis to determine a good fit machine learning model
Review all available attributes that may contribute to data anomaly based on identified use case
Conduct Data profiling, Data mining, and Data cleaning
Write complex algorithms using available ML tools and editors
Conduct Data Visualization and Trend Analysis
Work location: Bangalore & Hyderabad
Additional requirement:
Enthusiastic female engineers preferred"
Python Developer for Product Based Edutech Company,"Bengaluru, Karnataka",Shaw Academy,None,Organic,"Job Description:
· Strong programming skills with Python(numpy, pandas)
· Proficient experience of back-end programming language - Python.
· Experience in projects which include ETLs for analysis and reporting with huge volumes of data
· Experience in RDBMS and SQL programming
· Data migration, transformation, and scripting.
· Excellent problem-solving skills.
· Outputting data in different formats.
· Independent analytical problem solving skills
· Reporting skills in Tableau
· Implementing automated testing platforms and unit tests.
Key Job Responsibilities:
· Should be responsible for end to end development and testing of solutions for analytics team
· Create data tools for analytics and data science team members that assist them in building and optimizing models & reporting.
· Create and maintain optimal data pipeline architecture
· Should be able to Independently develop reports in Tableau
· This report will include core technical skills along with building reports on key business metrics.
· Business processes automations
Job Type: Full-time
Salary: ₹100,000.00 - ₹1,000,000.00 per year
Experience:
Data Science : 1 year (Preferred)
Python Development: 1 year (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Data Scientist,"Bengaluru, Karnataka",Netradyne,None,Organic,"Role and Responsibilities
You will perform analyses, build models, and design/conduct experiments to improve road safety and reduce accidents. You will
Design, develop and evaluate statistical and predictive models to understand driving risk.
Build models and design product features to improve scores, compliance and other key metrics.
Conduct statistical experiments and data-driven metrics to guide product features.
Perform data wrangling tasks such as acquiring, cleaning, structuring and enriching data.
Communicate and present findings in a clear and intuitive manner.
Build story-telling dashboards.
Requirements:
B. Tech, M. Tech or PhD in computer science, electrical engineering, statistics, math or a related area.
Good hands-on experience of coding – Python (required), R, etc.
Experience working with databases – Postgres, MongoDB, etc.
Strong knowledge of statistics, probability, and estimation theory.
Experience with deriving useful insights from large and complex datasets.
Experience with data visualization and storytelling.
Strong ability to communicate highly technical results to a diverse audience.
Ability to develop quick proof of concept solutions in a fast-paced startup environment.
Flexible and can-do approach. Ability to adjust to changing priorities.
Desired Skills:
Experience with predictive analytics is a plus.
Experience with data visualization tools like Tableau, Plotly-Dash is a plus.
Experience with designing and conducing successful statistical experiments is a plus."
Fresher/Junior Data Science Developer,"Chennai, Tamil Nadu",HTC Global Services Limited,"₹20,000 a month",Organic,"HTC Global Services hiring freshers for Junior Data Science Developer
Job Description:
HTC Global Services hiring freshers (2018 and 2019 ) for the position Junior Data Science Developer.
Candidates those who are in Chennai and immediately available to attend interview with HTC Global Services (MEPZ, Tambaram) can apply.
About HTC Global Services:
HTC Global Services (HTC) is a leading global provider of Information Technology (IT) and Business Process Services (BPS), headquartered in Troy, Michigan, USA. Established in 1990, HTC is an Inc. 500 Hall of Fame company and one of the fastest growing Asian American companies in the USA. Our client base spans over 2000 organizations across the globe. HTC acquired CareTech Solutions in December 2014 and Ciber, Inc. (Currently Ciber Global LLC) in June 2017. These acquisitions enable us to expand our operational capabilities in Healthcare IT and Technology Transformation services.
HTC is an ISO 9001 and 27001 certified company with processes compliant to SEI CMM Level 5. With over 10 global delivery centers and operating presence in several countries, we serve global clients across multiple time zones. Our ‘Business Partner’ approach enables us to offer high business value for our clients. It also brings in the benefit of repeated business for HTC. Our strategic solutions enable clients to transform and thrive in the changing world.
Designation : Fresher/ Junior Data Science Developer.
Job Requirements:
Key Skills:
Should have good knowledge in basics OOPS concepts.
Must possess good communication skill(both oral and written).
Qualification :
· Bachelors or masters in Science majored in Math/Statistics/Econometrics.
· Bachelors in Engineering with Data science/AI/ML as part of the curriculum
· Management graduates with specialisation in Analytics/Data Science/AI/ML.
Eligiblity Citeria:
· First class throughout curriculum is mandatory(from 10th standard to degree).
Certificates/Diplomas:
Should have done certification in date science, Analytics, Python from leading institutions or through online courses from Coursera/datacamp/udemy/udacity
Must to have:
Have few practical projects experience for a maximum of 2 years, active in Kaggle or other forums.
Probation period : One Year
Salary Offered : CTC 3.00 L pa
Agreement Period:
3 Years from the date of joining and should be ready to submit original documents.
Rounds of Interview:
Round 1: Aptitude (Technical and English )
Round 2: Technical & HR at the company.
Job Type: Permanant, Full-time
Salary: ₹300,000.00 per annum from Training onwards.
Benefits:
Provident fund (PF)
Paid leaves / Leave encashment
Industry:
Software Development
Interested candidates can reach me at :
Pavithra.M
Senior HR @ HTC Global Services Limited
Official Mobile Number: 9840604551
Job Types: Full-time, Fresher
Pay: From ₹20,000.00 per month
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)"
Data Scientist,"Pune, Maharashtra",Springer Nature,None,Organic,"-
Responsibilities –
Understanding business case and acquire a thorough understanding of the data pertaining to the case
Research, conceptualize and implement analytical approaches and predictive modeling to evaluate scenarios
Propose and implement the entire solution including scope definition, hypothesis formation, data cleaning and preparation, feature engineering, modeling, and validation
Design, develop and execute analytic techniques on large complex structured and unstructured (text) data sets
Understand and implement published research papers and build a business solution
Visualize the data and suggest better algorithms and approaches
Must have:
Should have a strong educational background in Computer Science (preferably premier institutes)
Should have an excellent understanding of Machine Learning, Deep Learning concepts, and algorithms
Should have experience in development and usage of NLP tools like POS tagger, Shallow parser, Dependency parser, etc
Should have experience in using Machine Learning toolkits like Tensorflow, Keras, NumPy, NLTK, Sklearn, Pandas, Matplotlib
Should have experience with using text embedding like Word2Vec, Glove, fastText.
OOPS, Core Java or Python, development and optimization skills
Nice to have:
Should have an understanding of parallel computing architectures like Spark, Hadoop for ML applications
Understanding of RDBMS, NoSQL databases
Knowledge on Agile Methodologies, code sharing platforms like Github
Visit the Springer Nature Editorial and Publishing website at www.springernature.com/editorial-and-publishing-jobs for more information about our Research E&P career opportunities."
Machine Learning Engineer Intern (Image Recognition in Biome...,"Bengaluru, Karnataka","Kaleidoscope Business Solutions, Inc","₹25,000 - ₹45,000 a month",Organic,"Job Summary
The Machine Learning Engineer Intern is a hands-on individual contributor who loves to transform raw data into valuable insight. You are self-directed and love to take a problem from its early definition into a concrete plan and have your hands in all steps of the process, from data collection and preparation to model selection and training, all the way through deployment of proof of concept and ideally to production.
Responsibilities and Duties
- Create processes to clean and augment our existing data set of 50000+ images
- Select appropriate image recognition models for classification and object detection
- Train models, including hyper parameter tuning and local / cloud processing
- Report on model accuracy and utility
- Develop proof-of-concept applications that implement your models to demonstrate business value
- Deploy proof-of-concept applications to internal beta testers
- Work with our engineers to deploy your models into real-world applications that help us improve patients' lives while making our healthcare system more efficient
Build neural network architectures for the KBS platform.
Develop prototypes and execute experiments to help guide engineering efforts.
Explore new model families and machine learning algorithms.
Experience with Deep Learning and CNNs
Key Skills
machine learning, deep learning , computer vision, react, neural networks
Required Experience and Qualifications
Requirements:
- Min BS in Computer Science, Electrical Engineering, Applied Mathematics or Physics
- 1+ years experience in Computer Vision, Machine Learning, Image Analysis
- Strong background in Python and Linux
- Strong foundations in probability, linear algebra, and optimization.
- Background in statistical modeling and inference.
- Experience with 3rd party Vision/Math tools such as Keras, Pytorch, TensorFlow, OpenCV, AWS, etc
Pluses:
- Experience with TensorFlow Lite on mobile
- Experience working with MobileNet SSD architecture
- Experience with object detection and/or digit recognition
- Swift / Objective C / Java / C++ experience on mobile devices
- Experience building APIs or microservices in Python or Node.js
- Exposure to React Native
Preferred Qualifications
Experience with large-scale industrial applications of statistical modeling and inference.
Experience with statistical modeling across a diverse range of data sets and domains.
Masters in Computer Science (AI/ML specialization), Statistics, Mathematics (Probability), or equivalent.
Benefits
**We:
Give you the newest MacBook Pro with accessories and best equipment / work setup to make you feel productive and empowered to do your best work once you complete one full year with Kaleidoscope Business Solutions.
We care about your professional development and give you Personal Innovation Fund (education reimbursement) once you complete one full year with Kaleidoscope Business Solutions.
Offer you opportunities for international travel
Provide a modern office environment
Offer competitive salary and bonuses
Contribute to open source software
About Kaleidoscope Business SolutionsWe're a AI software consulting firm headquartered in San Francisco with offices in India. We are a growing 10+ team of engineers, designers and project managers working with a client roster of leading organizations from around the world. Our clients are a mix of venture-backed start-ups, Fortune 500 brands, and innovative NGOs.
View our website for more details. www.kb.solutions
Still not sure about applying to us?
If you're interested in applying for this job, we need three important things from you after you click the ""Apply for this job"" button below:
- a short cover letter (paragraph) describing why this seems like a good fit to you- a link to your GitHub profile (if any)- your LinkedIn profile (if any)
If the idea of working with smart people on cutting-edge technology to save lives is appealing... apply!
Also, if you put the words ""Can't wait for MACHINE LEARNING!"" in your cover letter, it will please us to know that you took the time to read this post and have good attention to detail.
We're looking forward to hearing from you!
Job Types: Full-time, Temporary, Internship, Contract
Salary: ₹25,000.00 - ₹45,000.00 per month
Experience:
machine learning: 1 year (Required)
Deep Learning: 1 year (Required)
Education:
Bachelor's (Required)
Location:
Bengaluru, Karnataka (Preferred)
Industry:
Software Development
Work Remotely:
Yes"
"Online Trainer - Python, ML, Data Science","Coimbatore, Tamil Nadu",Nowa Labs,"₹1,000 an hour",Organic,"We are looking for a trainer in Python, Data Science and Machine Learning Technologies.
You need to be extremely good in
- Python
- numpy
- pandas
- sci-kit-learn
- Maths concepts required for Data Science
- Machine Learning fundamentals
You will be giving online training to the students across the world.
We would want you to present webinars and do mentorship to AI aspirants.
Job Types: Part-time, Contract
Salary: From ₹1,000.00 per hour
Experience:
total work: 1 year (Preferred)"
AI and Deep Learning Trainer,"Bengaluru, Karnataka",Perceptrons,"₹20,000 - ₹40,000 a month",Organic,"Job Description:
1. Good domain knowledge on data science with min 3-4 yrs
2. Good knowledge on Hadoop, Statistics, SQL,Python,Machine Learning,Deep Learning,NLP, Tensor-flow etc
3. Able to take CLASSROOM or ONLINE Daily/weekend classes at Rajajinagar Branch, Bangalore.
4. Need to handle 2-3 Batches per month (Incl Online & Classroom)
Skills Required:
Artificial Neural Network (ANN), Deep Learning, Machine Learning (ML), NLP, Computer Vision, etc
We are Global AI training institute located in Bangalore and US. for more details visit us at perceptrons.ai
Job Types: Full-time, Part-time
Salary: ₹20,000.00 - ₹40,000.00 per month
Experience:
work: 3 years (Preferred)
total work: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Industry:
Education & Instruction
Work Remotely:
Yes"
