Title,Location,Company,Salary,Sponsored,Description
Full Stack Engineer,"Gurgaon, Haryana",SILVERSPARRO TECHNOLOGIES,None,Organic,"Experience:
2 to 4
Posted on:
April 26, 2020

You will work with smart and passionate team of engineers. You will be challenged intellectually on daily basis and for sure will have a super-fast learning curve. Though you will have to bear through the chaos of startup life - but you can always trust to be supported by an awesome team.
Roles
Completely own and lead product development
Write clean and robust code
Make quick iterations while ensuring quality
Deploy & manage product deployment
Work closely with research, business and design teams
Skills
B. Tech/M. Tech + 2-4 years of experience
Experience in Full stack application development
Comfort with Python, MySql/Mongo, AWS, Angular, Bootstrap
Broad understanding of Machine Learning and Deep Learning
Strong sense of duty, ownership and problem solving ability
Passion for building world class products
Likability and ability to work well with the team
Preference to candidates with any experience in managing large Video Data"
Software Engineer- Data Model Engineering,"Bengaluru, Karnataka",Goldman Sachs,None,Organic,"MORE ABOUT THIS JOB:
What We Do
At Goldman Sachs, our Engineers don’t just make things – we make things possible. Change the world by connecting people and capital with ideas. Solve the most challenging and pressing engineering problems for our clients. Join our engineering teams that build massively scalable software and systems, architect low latency infrastructure solutions, proactively guard against cyber threats, and leverage machine learning alongside financial engineering to continuously turn data into action. Create new businesses, transform finance, and explore a world of opportunity at the speed of markets.

Engineering, which is comprised of our Technology Division and global strategists groups, is at the critical center of our business, and our dynamic environment requires innovative strategic thinking and immediate, real solutions. Want to push the limit of digital possibilities? Start here.

Who We Look For
Goldman Sachs Engineers are innovators and problem-solvers, building solutions in risk management, big data, mobile and more. We look for creative collaborators who evolve, adapt to change and thrive in a fast-paced global environment.
Working in a global team of developers on integrating BI products into GS infrastructure. Developing automation, governance and reporting solutions to provide firm and regulatory mandated controls. Working with stakeholder form firm wide business unites on defining and driving GS BI strategy and governance. Working close with the rest of Data Intelligence team to provide holistic data management solution for GS. Data Model Engineering provides the platform that unlocks the firm’s data by providing the means to describe, access and manipulate it. It is the heart of a data-centric approach to application development. We engineer modelling languages, Software Deverlopment Lifecycle tools, large-scale operational services and portals for access and analysis to achieve this. Data Model Engineering is part of the Data Intelligence platform whose purpose is to extract the maximum value from the firm’s data at all stages of its life.
RESPONSIBILITIES AND QUALIFICATIONS:
HOW YOU WILL FULFILL YOUR POTENTIAL
Drive, shape and champion data modelling standards within the engineering organization
Define analytics and tools to manage the metadata and extract lineage and other useful information from our data graph
Design discussion and review to shape the evolution of the platform.
Leverage technologies and standards to automate and improve all aspects of the platform.
Support and educate clients in their use of the platform

SKILLS AND EXPERIENCE WE ARE LOOKING FOR
Degree qualification in Computer Science or related field
Java or related JVM development experience
Strong technical ability, willing to learn and evolve your skills with advances in Technology
Strong Data Modeling experience with ability to collaborate effectively across global teams and communicate complex ideas in a simple manner
Team player, eager to work in a global organization

Preferred Qualifications
Experience of data modelling and SQL
Experience with Model Driven Architecture
Programming Language design and implementation
ABOUT GOLDMAN SACHS:
ABOUT GOLDMAN SACHS

At Goldman Sachs, we commit our people, capital and ideas to help our clients, shareholders and the communities we serve to grow. Founded in 1869, we are a leading global investment banking, securities and investment management firm. Headquartered in New York, we maintain offices around the world.

We believe who you are makes you better at what you do. We're committed to fostering and advancing diversity and inclusion in our own workplace and beyond by ensuring every individual within our firm has a number of opportunities to grow professionally and personally, from our training and development opportunities and firmwide networks to benefits, wellness and personal finance offerings and mindfulness programs. Learn more about our culture, benefits, and people at GS.com/careers.

We’re committed to finding reasonable accommodations for candidates with special needs or disabilities during our recruiting process. Learn more: https://www.goldmansachs.com/careers/footer/disability-statement.html

© The Goldman Sachs Group, Inc., 2020. All rights reserved.
Goldman Sachs is an equal employment/affirmative action employer Female/Minority/Disability/Veteran/Sexual Orientation/Gender Identity"
ADAS – Vision Software Engineer,India,Dorle controls,None,Organic,"In our DAT2 (Driver Assistance Technologies 2) program, our Safety Electronics team designs and develops hardware and functional models that provide Best in Class behavior for features like Adaptive Cruise Control, Automatic Emergency Braking, Cross Traffic Alert, Active Park Assist and 360 Camera Systems.

Responsibilities:
Lead the development and implementation of algorithms related to imaging, image processing and vision.
Support the development of active safety features.
Lead the development of algorithm specifications, FMEAs, robustness disciplines and DVP.
Understand the performance requirements for the sensing system, establish feature model to operate with the sensor performance envelop and establish procedures to verify performance both quantitatively and subjectively.
Establish algorithm objectives and ensure system operation to meet the objectives through structured component, sub-system, and system level test methodologies.
Work with the Hardware in the Loop Team to establish CAE procedures to reduce dependence on vehicle level testing.
Support Sign off of algorithm performance per a given vehicle

Basic Qualifications:
Bachelor’s Degree in Software, Electrical, Mechanical, Aerospace or Controls Engineering
2+ years experience in software development in C or C++

Preferred Qualifications:
An understanding of embedded software development
Experience in imaging, image processing and/or computer vision to support active safety features
Experience mapping image processing algorithms to HW (DSP, SIMD, NEON, GPU, FPGA)
Understanding of ISP algorithms, human vision system and image quality metrics
Familiarity with open source vision, sensor fusion and machine learning frameworks (OpenCV, ROS, Tensorflow, PyTorch, Caffe2, scikit-learn)
Simulating vision and/or Lidar sensors for algorithm training, validation and testing
Design and development of vision applications
Python, ipython, jupyter notebooks
Git, Github, Jira, Agile, Misra C\C++, ISO 26262"
Freelance Trainers - Machine Learning,"Bengaluru, Karnataka",HSI Client,None,Organic,"Job Description
Center for High-Performance Computing (NVIDIA & Boston) • The Lab was setup to train the students and faculty on High Performance Computing, Machine learning etc. and to provide GPU based High Performance Computing resources for Projects, Consulting and Research • To Provide Training from NVIDIA Deep Learning Institute (DLI) on Machine Learning Concepts & Applications, Accelerated Computing powered by GPU on server as well as on Edge Computing devices • To Provide Advanced GPU computing servers and Boards for Consulting and Research 1. Introduction to CUDA Programming (3 days) 2. Deep Learning on the edge using NVIDIA Jetson Nano (5 Days) 3. Deep Learning (10 Days) 4. Accelerated Computing (10 Days) 5. Robotics with Jetson Boards (10 Days) 6. All Online courses by NVIDIA Deep learning institute. 7. Student Internship on Deep Learning (4-7 weeks) 8. Student Projects (one semester for UG Students) 9. Dissertation Support (1-2 semester-for PG Students) 10. Technical Support to Research Scholars-PhD 11. Support to Industry Problem Solving (Consultancy) 12. Launchpad for AI Startups 13. To come out with PoCs/Prototypes in AI and Machine Learning/Deep Learning
Experience
4-6yrs
Skills
Machine Learning"
Google Certified Professional Data Engineer (BigQuery),"Bengaluru, Karnataka",SPX FLOW,None,Organic,"This position will be part of Celeros Flow Technology. Celeros Flow Technology is a divestiture company of SPX Flow and this role will be based at Bangalore location. The India registered company for Celeros is Flow P&E India Private Limited. Spun out of the SPX Flow, the company fully concentrates on serving key market sectors where its solutions will have maximum traction. These are - Oil & Gas, Power, Chemical Processing, Water Treatment and Marine. Our product line consists of Pumps, Valves, Filters, Closures etc. To know more about our company please visit https://www.celerosft.com/en-us
Google Certified Professional Data Engineer
Google Certified Professional Data Engineer will work as a part of Celeros BI & Analytics team and will be responsible for designing, developing, and deploying modern data warehouse solutions in Google BigQuery platform. This person should have prior experience of extracting data from multiple source systems including SAP, AS/400 and other legacy ERP systems including flat files. Experience and knowledge of SAP systems and data sources is critical for this role. This person will support data feeds to Power BI and Looker reporting platforms. This position will be based at our Bangalore office and will be part of our global IT team.
Key Responsibilities
Design, develop and deploy modern data warehouse solutions in Google BigQuery platform.
Gather and document business requirements and translate it into technical design documents .
Map and extract data from SAP and other legacy ERP as source systems.
Create technical documentation, e.g. data flow diagrams, end user guide and technical operations guides.
Monitor data load jobs and perform root cause analysis of production issues.
Lead the efforts in building end to end streaming and batch data analytics pipelines. From data ingestion, processing, storage, analysis, machine-learning to visualization. Understand big-data principles and best practices. Deliver projects in data analytics, machine learning and AI.
Design architectures, publish reference code and establish data structure design based on business requirements. Should be pretty hands on.
Perform code reviews, ensure code quality and encourage a culture of excellence.
Required Skills:
Mandatory Certification: Google Certified Professional Data Engineer
5+ years of strong technology experience in the field of Big Data, Data Analytics, Data Science or Machine Learning.
Strong analytical skills.
At least one full implementation project experience with SAP as the source system and BigQuery as the target data warehouse.
Ability to support integration between Power BI & Looker with BigQuery data warehouse.
Experience with building modern data warehouse solutions in Big Query.
Experience with SAP and other legacy ERP as source systems would be an additional advantage.
Experience of working with Power BI , Looker, Data Studio or similar reporting platform.
Familiarity with standard source repositories (GIT, BitBucket)
Experience and solid knowledge in Agile (Scrum) Methodologies
Experience with managing a customer relationship with a US/UK based customer.
Desired Skills:
Working Knowledge of BI & visualization tools like Google Data Studio, Qlik Sense, Micro-strategy etc
Knowledge of cloud platforms like Google Cloud Platform, AWS, Azure
Familiarity with standard source repositories (GIT, BitBucket)
Hands-on experience in building Machine Learning and Deep Learning Models with Python, numpy, scipy, scikit-learn, pandas, Tensorflow, Keras, PyTorch etc.
Big Data experience - should have experience in building end to end data analytics pipelines with products like Apache Beam, Kafka, Spark etc.
Should understand and be able to command architecture design for Machine Learning systems.
Knowledge of implementing IoT and predictive analytics.
Membership of recognized professional accounting body
Required Education
B.E/ B.Tech in CS or MCA / Masters in Business Systems Analysis from recognized universities and institutes in India .
Excellent Communication skills in English Language."
Technical Sourcer,"Hyderabad, Telangana",GITTY Apps Pvt. Ltd,None,Organic,"Gitty urgently requires 'Technical Sourcers' to source back-end and front-end software engineers for its hiring needs. The Recruiter should be able to source the following candidates in the engineering division of the company: API Developer, Backend Engineer, Frontend Engineer, CTO, Full Stack Developer, Data Analyst, Data Scientist, Data Developer, DevOps Engineer, Engineering Manager, Java Developer, Machine Learning Engineer, Network Engineer, OpenSource Developer, Product Manager, Site Reliability Engineer, Platforms Engineer, Software Engineer, Software Architect, Systems Engineer, Systems Admin, Technical Lead, UI Developer, UI UX Designer. The Technical Sourcer position is purely on contract basis and only candidates who exactly know how to source the software engineers from different sources need to apply with their current salary and expected emoluments. Apply now if interested.
Job Type: Temporary, Part time, Contract
Job Types: Temporary, Contract
Industry:
Software Development
Work Remotely:
Temporarily due to COVID-19"
Data Scientist,"Thiruvananthapuram, Kerala",netObjex,None,Organic,"About the job
We are looking for a data scientist to help us discover the information hidden in vast amounts of data and help us make smarter decisions to deliver even better products. Your primary focus is to apply data mining techniques, doing statistical analysis, and building high-quality prediction systems integrated with our products.
Responsibilities
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques, and business strategies.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Develop custom data models and algorithms to apply to data sets.
Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting, and other business outcomes.
Develop company A/B testing framework and test model quality.
Coordinate with different functional teams to implement models and monitor outcomes.
Develop processes and tools to monitor and analyze model performance and data accuracy.
Requirements
5-7 years of experience manipulating data sets and building statistical models, has a Masters or Ph.D. in Statistics, Mathematics, Computer Science or another quantitative field
Strong problem-solving skills with an emphasis on product development.
Experience using statistical computer languages (R, Python, SLQ) to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, and more) and their real-world advantages/drawbacks.
Understanding of advanced statistical methods and concepts (regression, properties of distributions, statistical tests, and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
Familiar with the following software/tools:
Coding knowledge and experience with several languages: C, C++, Java,JavaScript, and more.
Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, and more.
Experience querying databases and using statistical computer languages: R, Python, SLQ, and more.
Experience using web services: Redshift, S3, Spark, DigitalOcean, and more.
Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, and more.
Experience analyzing data from 3rd party providers: Google Analytics, Site Catalyst, Coremetrics, Adwords, Crimson Hexagon, Facebook Insights, and more.
Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, and more.
Experience visualizing/presenting data for stakeholders using: Periscope, Business Objects, D3, ggplot, and more.
Job Type: Full time
Job Location: Technopark, Trivandrum"
Software Engineer Analytics,"Bengaluru, Karnataka",S-Square Spenta Technologies,None,Organic,"Positions Bangalore
Experience required 3-4 years
Educational qualification B.Tech /MCA/MSC – Comp Science /B.E or equivalent
Skills required 1. Good development skills in any one language ( R , Scala , Python etc).
2. Assess and work with interfaces with Databases for data extraction and aggregation.
3. Knowledge of SQL .
4. Knowledge of Data Models for Analytics and Machine learning techniques.
5. Cloud based systems working knowledge would be essential.
Job Description This role would be a key resource for the organization for development of information systems in the areas of reporting , data analytics and machine learning techniques.
Roles & Responsibilities
Primary role will be responsible for development of Online dashboards, reports.
Would be responsible for Analytic ( statistical ) models and innovative methods of reporting.
Work with application interfaces and Web services .
Would work with a team of Architects and System Engineers , Data Base Administrators of various applications apps and platforms."
Project Engineer (Data Analysis & Application Development),"Mohali, Punjab",Centre for Development of Advanced Computing (CDAC...,"₹31,000 - ₹1,35,000 a month",Organic,"Overview
Centre for Development of Advanced Computing (CDAC)
Project Engineer (Data Analysis & Application Development)
Qualification:
1st Class B.E/B.Tech/MCA or equivalent degree in relevant discipline
OR
Post Graduate Degree in Computer Science/ Electronics/IT/Computer Applications/ Master in Science (Statistics) or relevant domain
OR
DOEACC ‘B’ level with atleast 1 year of post qualification work experience.
Experience: 2-5 years
Pay Scale: Rs.31,000 - 1,35,000/-
No. of Posts: 01
Age: Maximum age 37 Years on last date of submission of application
Last Date: 18/07/2020
Details
Experience:2-5 Years
Location:Mohali
Education:1st Class B.E/B.Tech/MCA or equivalent degree in relevant discipline OR Post Graduate Degree in Computer Science/ Electronics/IT/Computer Applications or relevant domain with at least 1 year of post qualification work experience. OR Masters in Technology (M. Tech)/Masters in Engineering (M.E) in Computer Science/IT /Computer Applications/Electronics/ Computer & Networking Security OR DOEACC �B� level with atleast 1 year of post qualification work experience
Role:Finding/Developing state of the art solution for machine learning or deep learning problems Performing initial analysis to access quality of data with feature analysis. Training and testing algorithms for custom solutions. Deployment of build models for r
SALARY: Rs.31,000 - 1,35,000/- Per Month
Key Skills: Strong in Programming-Python Java J2EE programming languages Knowledge of Data Analysis modelling machine learning and deep learning concepts (with hands on in Tensor Flow Keras PyTorch OpenCV Strong Knowledge of advanced mathematics skills �(Line
Desired Profile
Master in Science (Statistics) Computer science /Electronics /IT /Computer applications/Statistics
Company: Centre for Development of Advanced Computing (CDAC)
Company detais are not mentioned!"
Software Development Engineer III,"Bengaluru, Karnataka",Tesco Technology,None,Organic,"Company Description

Tesco Bengaluru: We are a multi-disciplinary team creating a sustainable competitive advantage for Tesco by standardising processes, delivering cost savings, enabling agility, providing cutting-edge technological solutions and empowering our colleagues to do ever more for our customers. With cross-functional expertise in Global Business Services and Retail Technology & Engineering, a wide network of teams and strong governance we reduce complexity thereby offering high quality services for our customers. Tesco Bengaluru, established in 2004 to enable standardisation and build centralised capabilities and competencies, makes the experience better for our millions of customers worldwide and simpler for over 4,40,000 colleagues.
Tesco Technology consists of people from a number of different backgrounds, but having a common purpose to serve our shoppers a little better every day with our retail technological solutions. We shared a common interest in harnessing innovations in technology to enhance their shopping experience at Tesco stores. Whether making products, software or systems, our teams focuses on various aspects from taking strategic ownership of the architecture to delivering technological solutions such as design, testing, deployment, infrastructure, operation and security of the systems to ensure agile, smooth and safe operations. These help us to deliver the maximum business impact. Teams refine their internal processes to best fit their own needs, working to build core capabilities in application and services. We collaborate globally across teams to build end-to-end customer-facing solutions, as well as to share knowledge, experience, tools and techniques.

Job Description

Job description

About the Tesco Technology Search and Recs team

We build the APIs that power Tesco's search and recommendation capabilities across all online offerings. We fulfil millions of non-trivial requests with very low latency which presents a lot of interesting technical challenges.

We're investing heavily in machine learning and applied statistics to improve result quality. Our long-term vision goes well beyond online to include mobile a variety of in-store features for customers and colleagues all on a global scale.

Our systems consists of a set of modern event-driven RESTful microservices utilising a wide range of technologies including:

Java Vert.X RxJava NodeJS Python

Amazon Web Services Kubernetes Docker Jenkins Git Linux

ElasticSearch Couchbase Redis Apache Camel

We are responsible for the software throughout the lifecycle. We maintain a DevOps culture employing continuous integration and delivery supporting our code through to production and beyond.

The role involves the following:

Leading engineers to write high quality code that’s easy to understand and work with via pairing code reviews etc

Testing and associated automation

Active participation in all the usual agile ceremonies

Supporting the service both during office hours and out of hours via paid support rota

Championing DevOps

Implementing monitoring and alerting mechanisms via AppD Splunk Runscope and other tools

Building for security and user data privacy

Being involved with attracting and interviewing excellent engineers for Tesco




Experience relevant for this job:

5+ years of experience as a Java backend developer

Experience with Java 8 is a must

Experience with reactive programming is considered a plus

Python or Scala is considered a plus




Skills relevant for the job

Written and verbal communication skills

Problem solving analysis and computational skills

Customer focus

Innovative approach to problem solving

Qualifications

Java Backend

Additional Information

null"
Machine Learning Scientist (8 -10 yrs),"Chennai, Tamil Nadu","Agilysys, Inc.",None,Organic,"About Company

At Agilysys, Inc. we are proud of our 3,000+ customers including some of the world’s most recognizable resort, casino and cruise line brands. We specialize in market-leading point-of-sale, property management, inventory and procurement, and mobile and wireless solutions that are designed to streamline operations, improve efficiency and enhance the guest experience. We serve casinos, resorts, hotels, food service venues, stadiums, cruise lines, grocery stores, convenience stores, general and specialty retail businesses and partners. With extensive operations, throughout North America, and additional sales and support offices in Singapore and Hong Kong, as well as software development in India, we are growing. For more information, visit: www.agilysys.com.
Machine Learning Scientist
We are looking for Senior Applied Scientists who has deep passion for building machine-learning solutions and can help us take our products to the next level.
In this role, you will
Be responsible for developing, training, inferencing, evaluating, and deploying machine learning algorithms and/or models.
Design and perform experiments to continually refine and enhance our deep learning technology solutions.
Work closely with software engineers on detailed requirements, technical designs and solutions.
Provide technical leadership and research new machine learning approaches to drive innovation.
Help drive adoption of Machine Learning across the company.
Qualifications
Master’s degree in Data Science, Analytics or Computer Science with Machine Learning specialization or related discipline. A PhD is preferred.
5+ years hands-on experience in building Machine Learning solutions.
3+ years’ experience with data structures, algorithm design, problem solving and complex analysis.
Experience with implementing deep learning platforms such as TensorFlow, Keras, and Darknet
Experience with implementing deep learning models such as Inception, Faster-RCNN, SSD, YOLO3.
Strong coding knowledge, experience with Azure or AWS machine learning pipelines.
Excellent understanding of convolution neural networks and other machine vision algorithms and methodologies.
Experience working effectively with science, data processing, and software engineering teams.
Excellent oral and written communication skills, with the ability to effectively communicate complex technical concepts and solutions.
Proven hands on experience working with large data sets and training models.
Ability to extract the practical implementation information from academic papers.
Interest in working on embedded systems.
Proven track record of executing complex projects.
Preferred:
Experience in deploying machine learning models on the edge"
Senior Data Scientist,Karnataka,PowerSchool Group LLC,None,Organic,"Overview:
PowerSchool’s mission “Powering Brighter Futures” enables students to realize their potential, provide the best opportunities in life, and help students succeed. Built upon the foundation of 20+ years of K12 data, PowerSchool has been actively engaged in building machine learning models that are solving some of the most critical challenges that are impeding student and teacher success. We use data science to personalize learning, improve student engagement, help hire, develop, and retain top teachers that can make the learning experience enriching.
Job Overview
We are looking for a Data Scientist that will analyze, model and build data science based K12 products that will personalize learning, improve student engagement, help hire, develop, and retain top teachers and enrich the learning experience. The ideal candidate will be adept at using large data sets and using models to test the effectiveness of different solutions. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
Responsibilities:
Responsibilities for Data Scientist
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Develop custom data models and algorithms to apply to data sets.
Use predictive modeling to drive business outcomes.
Develop and test model quality.
Coordinate with different functional teams to implement models and monitor outcomes.
Develop processes and tools to monitor and analyze model performance and data accuracy.
Qualifications for Data Scientist
Strong problem solving skills with an emphasis on product development.
Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
Qualifications:
Job Description:

We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, has a Master’s or PHD in Statistics, Mathematics, Computer Science or another quantitative field, and is familiar with the following software/tools:
Coding knowledge and experience
Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.
Experience querying databases and using statistical computer languages: R, Python, SLQ, etc.
Experience using web services: AzureML, Redshift, S3, Spark etc. or equivalent
Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc.
Experience visualizing/presenting data for stakeholders using: Periscope, Business Objects, D3, ggplot, etc.
EEO Commitment:
PowerSchool is committed to a diverse and inclusive workplace. PowerSchool is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. Our inclusive culture empowers PowerSchoolers to deliver the best results for our customers. We not only celebrate the diversity of our workforce, we celebrate the diverse ways we work. If you have a disability and need an accommodation regarding our recruiting process, please let us know by emailing TA@powerschool.com."
Vehicle Vision Software Engineer,India,Dorle controls,None,Organic,"This position is focused on the development of new features, implemented through feature models, and integrated into a central Active safety ECU, but could also involve other elements of the process as we seek to add high quality people to the team.

Responsibilities:
Lead the development and implementation of algorithms related to imaging, image processing and vision.
Support the development of active safety features.
Lead the development of algorithm specifications, FMEAs, robustness disciplines and DVP
Understand the performance requirements for the sensing system, establish feature model to operate with the sensor performance envelop and establish procedures to verify performance both quantitatively and subjectively
Understand sensor system interactions in terms of vehicle dynamics to identify possible improvements and trade-offs. Identify changes needed to improve performance and meet objectives
Establish algorithm objectives and ensure system operation to meet the objectives through structured component, sub-system, and system level test methodologies
Work with the Hardware in the Loop Team to establish CAE procedures to reduce dependence on vehicle level testing
Support Sign off of algorithm performance per a given vehicle

Basic Qualifications:
Bachelor’s degree in Electrical Engineering, Computer Engineering, Computer Science or similar field of study
7+ years’ experience in software development in C or C++
5+ years of experience designing and testing embedded systems for high performance, high reliability computing applications
2+ years’ experience in imaging, image processing and/or computer vision to support active safety features

Preferred Qualifications:
M.S. in Electrical Engineering, Computer Engineering, Computer Science or similar field of study
Experience mapping image processing algorithms to HW (DSP, SIMD, NEON, GPU, FPGA)
Understanding of ISP algorithms, human vision system and image quality metrics
Familiarity with open source vision, sensor fusion and machine learning frameworks (OpenCV, ROS, Tensorflow, PyTorch, Caffe2, scikit-learn)
Simulating vision and/or Lidar sensors for algorithm training, validation and testing
Design and development of vision applications
Python, ipython, jupyter notebooks
Git, Github, Jira, Agile, Misra C\C++, ISO 26262
Control algorithm development using Matlab, Simulink or equivalent
Software architecture, modular application development with Model/software, strong embedded experience, developing production algorithm experience
1+ years of experience as an Applications engineer for active safety systems such as ACC, AEB, LKA, TJA, Collision Avoidance.
Developing and conducting laboratory and vehicle tests. Data collection and analysis of Active Safety sensor systems"
Data Scientist/Analytics Engineer - Machine Learning/Predict...,"New Delhi, Delhi",Suntec Web Services,None,Organic,"Job Profile:
This role is for SunTec’s Data Analytics Division.Responsible for contributing to the design, implementation and maintenance of new software algorithms of our platform.
The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. He/she will help transform our clients' data into tangible business value by analysing information, communicating outcomes and collaborating on product development.
Responsibilities:
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Define technical roadmap and work on cutting edge technology in predictive modelling, machine learning and neural networks.
Implement efficient data structures to enable faster machine learning models.
Participate actively in detailed design, code reviews, bug/issue triage with feature teams and support well informed decisions towards engineering, customer and business goals.
Handle end to end project/product techno-functional solutions independently and provide guidance to other team members
Analyse Open-source data and associated web-scraping techniques.
Proven communication skills in in English and solid writing, MIS, communication, time management and multi-tasking skills
Tell engaging and insightful stories with data, effectively demonstrating knowledge, expertise and real world applications.
Collaborating with engineering teams to develop prototypes and software products that can be deployed across varied environments (e.g.: cloud, on-premises, devices, etc.)
Perform high-level analysis of any new requirements/change requests to the solution from a technical standpoint.
Role Requirements:
5+ Years' experience on Artificial Intelligence/ Machine Learning /Deep Learning
Hands on experience with Tableau, Anaconda, Sublime text & Eclipse
Hands on experience with AWS and Google cloud, Jenkins, and setting up continuous integration / continuous deployment.
Experience working in predictive models, data models, financial models, and machine learning models.
Experience with B2B business data analysis, B2B financial data analysis and demographic data analytics.
Experience with developing software in R, and Python.
Experience in working on live Data Science projects.
Have strong contributions in development communities, open source projects, or forums.
Proven interpersonal skills while contributing to team effort by accomplishing related results as needed"
Product Engineer,"Kolkata, West Bengal",Codeclouds IT Solutions Pvt. Ltd,"₹2,50,000 - ₹6,00,000 a year",Organic,"Job Summary:
We are looking for an expert Product Engineer who is a logical thinker and has a passion for machine learning and AI technology. The ideal candidate will have previous expertise with PHP, LAMP stacks and MongoDB, some Laravel experience is advantageous.
Skills:
PHP/LAMP, Node.js, AngularJS, MongoDB, Laravel, Machine Learning / AI
Requirements:
A Bachelor’s Degree in Computer Science or related field.
Well experienced with PHP, and has some experience with Laravel.
LAMP stack expertise
Previous Experience with MongoDB & AngularJS
Experience or is familiar with new machine learning and AI technology
Certifications with technology related to this position will prove advantageous
Soft Skills:
Strong communication skills
Fluent in English.
Capable problem solving and troubleshooting abilities.
Self-starter and who brings a strong work ethic, cooperative attitude and time management skills to a team environment
Job Type: Full-time
Salary: ₹250,000.00 - ₹600,000.00 per year
Experience:
Relevant: 2 years (Preferred)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
